order_id,product_id,store_id,product_name,city,date_of_sale,quantity,sales_amount
73,71,9,Pineapple,Houston,2024-10-31,3,43.5
46,968,10,Watermelon,Phoenix,2025-10-21,0,28.49
6,831,5,Peach,Phoenix,2024-08-01,8,36.3
56,848,1,Watermelon,Houston,2021-06-05,8,55.14
52,50,8,Pear,Dallas,2024-10-27,5,44.36
19,419,6,Blueberry,San Antonio,2022-01-30,2,47.17
54,605,10,Apple,Dallas,2025-06-09,2,57.65
64,247,5,Grape,New York,2025-08-07,5,16.9
69,653,8,Peach,Dallas,2025-08-01,7,34.85
14,622,3,Mango,Chicago,2025-01-29,7,73.2
76,967,7,Pineapple,Los Angeles,2022-12-03,4,40.59
45,55,9,Raspberry,Philadelphia,2025-08-18,8,70.8
70,79,3,Banana,Phoenix,2024-10-06,6,30.31
67,761,6,Grape,New York,2022-07-26,4,44.1
76,963,5,Peach,San Jose,2025-01-20,3,33.86
5,758,4,Strawberry,Los Angeles,2025-10-16,8,12.7
81,636,4,Pineapple,New York,2022-04-06,7,69.8
57,653,3,Mango,San Jose,2023-08-24,10,47.69
25,402,8,Orange,San Antonio,2023-02-20,6,20.55
18,567,8,Mango,San Jose,2022-07-04,6,40.61
52,621,10,Raspberry,Dallas,2023-07-13,2,29.97
62,332,4,Blueberry,Los Angeles,2025-07-16,8,46.3
48,482,10,Cherry,New York,2022-09-25,5,40.59
33,122,9,Grape,San Diego,2022-10-07,9,23.2
78,226,3,Cherry,San Jose,2021-01-23,4,72.42
75,405,2,Watermelon,Phoenix,2023-01-18,10,52.9
78,356,6,Pineapple,Dallas,2025-05-02,4,36.24
98,634,8,Cherry,Houston,2026-01-06,10,40.56
70,896,6,Grape,Chicago,2023-06-14,0,26.6
84,472,7,Banana,Philadelphia,2024-12-07,4,47.43
35,578,7,Banana,New York,2025-12-25,2,45.24
0,840,3,Grape,San Diego,2024-07-19,9,44.91
76,273,7,Raspberry,Houston,2022-02-03,3,64.21
0,652,8,Pear,New York,2024-11-27,2,42.48
52,804,3,Orange,San Antonio,2024-07-28,9,21.64
53,711,4,Banana,San Antonio,2024-04-30,2,38.54
55,622,7,Pineapple,San Jose,2022-07-07,8,39.62
22,188,5,Raspberry,San Antonio,2024-09-08,4,12.48
12,491,2,Grape,Houston,2024-05-21,7,63.78
18,147,7,Apple,Chicago,2025-12-26,6,59.2
45,183,3,Banana,Dallas,2024-10-30,1,58.78
17,436,1,Watermelon,Houston,2022-11-14,5,11.5
30,577,9,Pear,Los Angeles,2024-08-29,6,44.38
41,452,2,Pineapple,Philadelphia,2022-03-31,0,20.66
72,281,8,Watermelon,San Diego,2022-12-20,8,52.92
9,999,8,Kiwi,New York,2021-05-08,3,71.99
79,581,5,Plum,Los Angeles,2022-08-07,4,25.86
68,350,4,Watermelon,San Antonio,2023-09-24,9,49.43
71,931,10,Cherry,Dallas,2021-09-13,1,73.87
34,692,2,Blueberry,Chicago,2025-05-03,9,15.37
13,349,9,Cherry,Phoenix,2021-04-30,0,39.34
38,949,4,Plum,San Antonio,2022-08-08,7,15.86
31,923,4,Cherry,Philadelphia,2025-07-27,6,45.94
82,700,6,Kiwi,Phoenix,2026-01-07,4,46.96
18,467,10,Grape,San Antonio,2021-12-30,3,64.72
34,541,2,Raspberry,Los Angeles,2021-10-11,3,53.49
43,544,1,Pineapple,Houston,2023-08-03,5,25.81
69,428,10,Pineapple,Dallas,2025-03-19,6,44.31
73,160,5,Raspberry,San Jose,2022-09-15,8,21.96
54,897,8,Peach,San Antonio,2023-09-30,2,30.2
61,927,7,Raspberry,New York,2023-06-19,3,42.41
16,894,4,Banana,Chicago,2022-01-20,6,20.28
84,140,8,Grape,Los Angeles,2025-06-23,4,53.29
40,222,3,Pear,Los Angeles,2025-03-03,6,65.78
52,278,8,Cherry,Phoenix,2021-11-21,7,17.32
12,536,6,Watermelon,Dallas,2022-09-14,10,12.45
43,473,8,Grape,Los Angeles,2025-11-30,0,59.66
33,491,7,Blueberry,New York,2021-12-31,2,69.29
38,850,5,Apple,Chicago,2025-08-08,10,72.72
20,89,9,Blueberry,Philadelphia,2021-09-27,3,54.87
93,430,1,Pineapple,Philadelphia,2025-03-12,3,23.23
89,161,10,Pineapple,Phoenix,2023-04-23,3,30.16
60,384,5,Watermelon,Philadelphia,2024-08-22,8,28.26
37,134,7,Cherry,Phoenix,2021-02-09,7,27.4
3,181,2,Pear,Houston,2025-05-21,3,12.74
33,794,6,Plum,San Antonio,2023-07-06,5,27.13
43,658,10,Grape,New York,2025-10-31,9,37.73
25,549,3,Watermelon,San Antonio,2021-04-24,4,74.28
40,84,7,Plum,Dallas,2024-05-05,9,11.54
47,88,10,Apple,San Antonio,2023-06-18,7,26.47
16,272,1,Plum,Dallas,2021-11-22,8,37.8
71,708,9,Cherry,Houston,2023-12-16,5,42.8
21,51,4,Peach,Phoenix,2021-10-06,10,60.69
42,841,4,Peach,San Jose,2024-11-27,6,38.17
36,549,6,Kiwi,Philadelphia,2023-10-27,7,64.14
8,475,3,Kiwi,Phoenix,2024-10-07,4,31.39
88,242,8,Grape,Los Angeles,2021-03-05,4,54.93
65,737,2,Plum,Philadelphia,2023-06-20,5,74.51
35,420,7,Peach,Los Angeles,2022-09-17,1,57.57
79,809,5,Apple,New York,2025-08-09,8,44.67
20,603,7,Grape,New York,2022-04-16,8,10.85
4,718,10,Pineapple,San Antonio,2023-12-06,9,43.89
77,964,1,Pineapple,San Antonio,2025-10-24,5,23.98
95,977,9,Strawberry,Houston,2025-10-05,4,12.61
15,144,7,Pineapple,Dallas,2024-12-05,1,38.83
56,715,5,Plum,New York,2024-07-31,8,44.04482361862456
15,984,3,Grape,New York,2021-08-18,9,64.62
31,157,8,Apple,San Antonio,2024-11-12,2,53.81
6,878,7,Apple,San Jose,2024-12-24,5,41.49
13,864,2,Banana,New York,2021-05-04,7,64.33
68,971,7,Plum,Philadelphia,2022-09-09,0,13.81
34,98,8,Strawberry,Los Angeles,2021-06-27,2,57.54
98,686,4,Banana,Los Angeles,2021-02-14,2,26.42
13,873,8,Pineapple,Dallas,2025-07-16,0,73.66
63,159,5,Pineapple,Phoenix,2022-09-13,10,50.64
15,456,9,Apple,Philadelphia,2023-02-17,6,49.77
62,382,9,Pear,Phoenix,2022-11-12,3,36.6
68,52,4,Orange,Chicago,2024-04-27,0,72.38
18,996,10,Pineapple,Chicago,2022-10-13,8,59.0
43,994,9,Watermelon,New York,2025-11-14,7,49.39
47,926,8,Watermelon,San Diego,2024-05-21,3,53.81
26,924,1,Banana,San Antonio,2024-06-27,5,32.86
31,634,7,Blueberry,San Antonio,2021-10-22,10,20.19
9,651,4,Kiwi,Los Angeles,2021-06-25,0,74.69
16,367,9,Banana,San Diego,2021-09-05,1,12.9
96,852,4,Cherry,San Antonio,2023-04-10,9,32.32
0,833,5,Apple,Phoenix,2021-07-06,7,55.66
74,766,6,Strawberry,Los Angeles,2023-02-27,5,12.84
11,197,9,Orange,Chicago,2025-05-14,9,68.33
89,480,6,Raspberry,Phoenix,2025-10-28,8,40.47
10,915,4,Mango,New York,2024-12-17,7,30.71
91,463,7,Peach,San Jose,2023-12-27,0,68.21
89,885,3,Pear,Houston,2023-04-09,9,33.7
83,984,5,Banana,Houston,2025-11-14,10,56.88
82,181,2,Orange,San Antonio,2021-10-17,4,39.8
50,322,5,Mango,Dallas,2024-08-22,6,17.31
13,138,6,Orange,Dallas,2025-11-19,4,12.87
3,268,5,Strawberry,Chicago,2021-06-26,5,42.16
87,57,4,Cherry,San Jose,2023-08-04,7,47.8
67,115,4,Banana,San Diego,2024-02-20,5,25.85
43,567,2,Blueberry,Chicago,2024-03-07,5,28.56
43,131,1,Cherry,San Diego,2023-09-26,3,63.73
52,469,1,Apple,San Diego,2024-07-27,2,16.24
67,923,4,Apple,San Jose,2023-10-08,6,16.15
94,774,10,Orange,Phoenix,2022-03-16,9,47.73
94,733,9,Blueberry,Chicago,2025-11-25,5,31.7
86,449,9,Blueberry,San Jose,2025-04-18,6,32.13
10,515,8,Blueberry,Chicago,2025-01-11,0,47.5
2,553,5,Banana,San Diego,2024-04-14,9,18.48
52,364,5,Plum,San Diego,2022-08-03,5,68.8
37,87,5,Grape,San Diego,2025-11-20,6,57.48
69,199,3,Blueberry,San Antonio,2022-05-27,0,16.13
95,488,7,Kiwi,Phoenix,2023-07-13,10,70.47
9,429,4,Grape,San Antonio,2025-01-20,5,21.8
42,803,7,Apple,Houston,2024-08-01,7,68.3
2,211,7,Pear,San Jose,2021-01-20,1,49.71
58,444,1,Grape,Houston,2021-05-24,4,61.93
62,853,1,Pineapple,San Jose,2021-04-26,9,44.39
32,506,10,Raspberry,Chicago,2022-01-14,7,26.7
63,154,4,Kiwi,San Jose,2021-04-28,8,36.22
96,425,2,Plum,Chicago,2024-06-28,9,49.56
79,601,1,Cherry,Dallas,2021-10-30,5,70.32
60,830,9,Peach,Chicago,2021-03-16,2,38.89
66,872,6,Blueberry,Chicago,2021-03-06,1,70.63
83,752,1,Grape,Dallas,2025-02-20,8,71.73
27,219,9,Apple,Los Angeles,2024-10-29,7,63.59
78,199,10,Pear,Dallas,2023-02-22,1,20.13
89,462,10,Watermelon,Chicago,2025-05-27,9,50.2
61,809,6,Cherry,Philadelphia,2022-01-17,5,15.51
65,616,6,Pear,New York,2023-03-26,8,28.68
53,907,8,Grape,New York,2025-12-06,9,13.58
76,814,7,Pear,San Diego,2023-01-25,6,51.75
21,100,4,Banana,Philadelphia,2023-05-17,5,50.18
18,156,3,Raspberry,Los Angeles,2021-04-14,1,22.54
16,353,3,Watermelon,Phoenix,2021-04-16,8,47.15
47,925,9,Grape,Dallas,2023-03-24,4,22.55
46,677,5,Blueberry,Los Angeles,2023-01-30,4,14.69
16,770,8,Blueberry,San Antonio,2022-11-23,2,18.5
65,316,8,Strawberry,San Antonio,2025-07-09,6,74.51
22,440,8,Kiwi,San Antonio,2024-10-02,8,37.27
62,679,9,Pear,Chicago,2023-04-13,2,63.42
19,862,4,Kiwi,San Antonio,2023-06-20,9,34.2
44,990,4,Plum,San Jose,2022-06-29,4,55.16
19,129,5,Pear,Houston,2025-06-20,2,54.59
55,297,4,Blueberry,San Jose,2024-05-01,8,64.89
42,693,7,Apple,Los Angeles,2023-11-02,2,54.5
63,487,2,Grape,San Jose,2024-05-30,9,51.49
9,220,3,Kiwi,Phoenix,2023-09-29,5,11.8
58,301,2,Pineapple,San Diego,2024-07-23,6,54.9
61,459,4,Strawberry,New York,2023-02-17,2,52.73
19,139,5,Mango,San Jose,2021-03-27,2,34.44
81,574,2,Apple,Chicago,2023-07-13,3,48.82
97,411,9,Mango,New York,2025-11-22,7,60.48
51,365,8,Grape,Houston,2021-11-18,1,40.74
43,221,4,Strawberry,Philadelphia,2025-03-03,6,22.44
37,546,9,Raspberry,New York,2025-03-19,2,44.8
78,769,8,Cherry,San Diego,2024-06-04,0,58.11
14,165,7,Plum,Los Angeles,2022-11-14,6,60.37
92,774,6,Blueberry,Philadelphia,2021-08-20,2,53.45
84,238,10,Pineapple,Philadelphia,2022-07-25,5,40.6
11,820,4,Apple,San Antonio,2025-05-10,3,11.98
29,423,1,Watermelon,Chicago,2025-05-14,9,44.28
79,792,3,Blueberry,Houston,2024-01-24,3,64.6
48,565,4,Peach,Chicago,2025-09-17,3,19.9
36,751,3,Orange,Chicago,2025-05-27,0,72.73
87,874,2,Banana,Houston,2023-08-19,4,55.21
93,978,10,Pineapple,San Diego,2021-03-13,1,30.21
83,685,3,Watermelon,San Diego,2024-09-12,1,74.57
23,561,4,Kiwi,Phoenix,2022-04-23,10,61.45
61,54,6,Cherry,San Antonio,2024-01-29,5,72.25
87,448,7,Pear,Philadelphia,2021-02-13,4,26.42
57,618,1,Cherry,Dallas,2023-08-25,0,62.79
2,128,8,Strawberry,San Diego,2021-10-17,4,59.25
36,322,9,Plum,San Antonio,2023-03-11,6,32.69
87,372,9,Banana,Houston,2024-01-05,8,10.8
26,329,10,Plum,Dallas,2021-02-11,4,66.78
61,253,5,Pineapple,Los Angeles,2021-11-06,3,56.18
53,947,3,Apple,New York,2021-08-29,3,35.95
11,917,2,Strawberry,San Jose,2022-08-19,1,67.93
23,847,5,Blueberry,San Diego,2022-05-15,7,10.96
85,916,5,Grape,Phoenix,2024-01-29,9,68.31
71,213,8,Watermelon,Chicago,2022-08-04,4,50.15
50,184,10,Strawberry,Phoenix,2024-01-07,5,63.44
0,409,9,Cherry,Phoenix,2021-05-07,1,12.37
73,87,9,Kiwi,Dallas,2022-07-15,9,74.0
22,551,2,Strawberry,Philadelphia,2024-06-28,7,47.72
13,763,10,Pineapple,New York,2023-01-03,0,54.99
68,696,7,Grape,Philadelphia,2021-12-04,2,56.84
92,288,2,Pear,Los Angeles,2022-04-11,5,43.43
46,426,6,Grape,New York,2021-09-15,4,15.83
44,723,8,Apple,Philadelphia,2021-08-25,10,35.52
30,60,3,Raspberry,San Antonio,2022-04-08,8,65.6
10,865,10,Pear,Philadelphia,2023-10-08,2,59.84
38,389,3,Apple,Philadelphia,2024-01-20,2,52.67
48,247,2,Kiwi,San Antonio,2023-03-22,2,15.25
4,809,3,Grape,San Antonio,2022-05-21,3,53.26
9,349,5,Orange,San Antonio,2023-12-19,0,52.75
78,496,10,Grape,Houston,2021-06-21,4,22.49
37,192,7,Grape,San Jose,2026-01-12,0,74.27
18,909,9,Plum,Houston,2022-05-03,2,28.7
54,880,10,Orange,New York,2021-07-25,2,58.59
8,883,5,Banana,Phoenix,2023-10-08,9,41.44
74,74,2,Pear,Los Angeles,2024-05-22,2,12.12
43,760,8,Raspberry,San Diego,2022-01-13,0,30.65
51,615,2,Cherry,Dallas,2025-04-18,1,36.77
30,671,9,Orange,Houston,2022-12-11,6,36.33
50,274,1,Mango,New York,2025-07-18,10,36.12
13,270,5,Kiwi,Chicago,2021-12-10,10,19.74
83,573,2,Kiwi,Phoenix,2023-01-26,8,11.54
1,206,2,Plum,Houston,2022-08-01,10,16.71
50,707,5,Peach,San Jose,2024-04-10,3,65.61
33,512,1,Watermelon,Los Angeles,2023-03-01,10,48.45
49,402,9,Strawberry,Dallas,2021-04-04,6,62.7
66,862,8,Cherry,Dallas,2025-06-19,0,21.69
26,56,2,Orange,Houston,2022-10-30,1,54.58
67,915,1,Strawberry,Phoenix,2025-02-16,5,38.71
24,188,10,Kiwi,Philadelphia,2024-08-01,1,24.8
2,850,4,Pineapple,Philadelphia,2022-12-01,0,73.8
14,776,7,Blueberry,Houston,2021-03-02,3,11.66
1,533,9,Apple,San Jose,2024-08-10,9,68.4
25,341,7,Watermelon,Philadelphia,2024-05-11,9,59.3
1,639,1,Grape,Houston,2021-03-23,6,52.48
75,265,5,Grape,Houston,2024-11-27,8,54.83
33,445,2,Banana,Phoenix,2022-05-08,8,24.94
54,335,2,Mango,San Antonio,2025-08-04,0,71.31
11,666,1,Plum,Chicago,2025-02-12,5,32.959964563232504
76,688,8,Orange,Philadelphia,2022-11-10,2,66.33
30,315,9,Orange,San Antonio,2024-01-30,9,52.68
99,901,4,Strawberry,San Jose,2023-11-07,2,45.19
82,88,9,Banana,San Antonio,2023-10-02,6,55.94
16,164,6,Peach,Chicago,2025-02-10,2,19.61
82,744,7,Kiwi,Chicago,2021-10-30,5,25.48
17,559,5,Pear,San Antonio,2022-08-23,2,42.1
86,134,9,Blueberry,Dallas,2023-07-15,3,43.88
98,668,10,Pineapple,Houston,2021-09-17,10,38.5
26,796,10,Raspberry,San Diego,2022-09-27,8,57.17
14,296,3,Watermelon,San Diego,2025-09-14,10,57.91
19,52,7,Blueberry,Chicago,2025-06-02,6,67.23
9,947,10,Apple,New York,2021-02-14,3,65.53
85,253,10,Plum,Chicago,2022-09-07,7,52.81
1,831,6,Kiwi,San Jose,2022-12-11,4,74.4
23,752,10,Kiwi,Philadelphia,2022-06-23,7,49.4
25,488,6,Pear,Los Angeles,2025-12-12,2,29.7
28,252,6,Watermelon,Dallas,2023-09-15,3,12.28
76,918,1,Mango,Houston,2023-10-24,10,21.0
93,354,2,Cherry,San Jose,2025-05-21,10,20.0
21,162,5,Plum,Phoenix,2024-02-29,5,73.28
19,50,5,Pear,San Antonio,2024-09-17,10,17.53
58,168,2,Orange,Phoenix,2023-07-01,5,69.1
52,210,10,Grape,Los Angeles,2022-07-07,9,22.5
29,986,7,Plum,Los Angeles,2023-05-21,1,11.83
29,327,3,Blueberry,Los Angeles,2023-02-15,6,19.37
10,682,6,Plum,Dallas,2023-11-17,2,25.9
9,827,7,Strawberry,Dallas,2025-09-25,5,73.44
33,967,7,Kiwi,Philadelphia,2021-10-15,1,64.38
4,411,2,Apple,Los Angeles,2023-08-30,0,30.83
99,781,5,Strawberry,San Antonio,2022-04-05,1,38.68
19,400,10,Orange,Houston,2022-02-01,1,67.85
26,392,5,Orange,New York,2021-09-03,9,56.53
52,935,4,Watermelon,Los Angeles,2023-03-18,9,31.46
4,220,5,Plum,Houston,2023-12-14,3,53.38
77,782,3,Blueberry,San Diego,2023-06-18,0,51.35
37,713,1,Orange,New York,2022-04-10,2,24.4
5,417,9,Strawberry,San Antonio,2021-07-24,0,21.61
46,590,7,Strawberry,San Jose,2021-06-20,9,59.1
13,519,10,Banana,Los Angeles,2023-05-20,10,72.93
49,320,9,Watermelon,Dallas,2021-02-12,5,68.65
56,799,3,Mango,San Antonio,2021-07-19,9,40.63
54,599,6,Mango,Chicago,2025-02-21,3,59.98
6,424,5,Mango,Chicago,2021-11-23,1,19.46
4,209,6,Mango,San Diego,2025-12-02,4,43.3
42,336,7,Blueberry,New York,2022-06-15,1,46.57
3,478,2,Plum,Los Angeles,2025-02-09,0,74.33
47,571,3,Plum,Phoenix,2023-01-11,6,62.16
91,469,6,Blueberry,Los Angeles,2021-11-24,8,69.91
32,229,7,Pear,Phoenix,2024-06-13,4,66.62
18,818,2,Cherry,New York,2021-01-13,8,49.78
79,778,5,Strawberry,Dallas,2024-01-22,6,74.87
76,392,3,Apple,Philadelphia,2021-11-26,0,20.98
71,819,2,Plum,Philadelphia,2022-09-16,4,65.87
12,319,2,Peach,Chicago,2022-07-06,7,69.12
3,325,7,Cherry,New York,2021-03-04,4,24.4
60,611,6,Cherry,Phoenix,2023-08-20,1,60.3
84,825,7,Pear,Dallas,2023-12-05,9,15.14
75,936,10,Grape,San Antonio,2021-04-18,9,66.46
79,686,1,Orange,San Jose,2024-10-13,5,69.7
61,613,8,Raspberry,San Diego,2022-01-01,0,51.5
63,65,8,Apple,Chicago,2022-05-04,8,29.3
94,137,6,Orange,Los Angeles,2021-04-07,0,44.98
63,460,9,Raspberry,San Jose,2021-12-20,5,53.42
29,408,5,Strawberry,New York,2024-01-06,5,24.36
88,310,9,Pineapple,Los Angeles,2022-12-20,4,58.0
29,917,9,Watermelon,Philadelphia,2021-07-13,3,11.57
64,931,9,Peach,Phoenix,2022-08-26,1,47.52
41,965,2,Cherry,Los Angeles,2023-06-08,1,50.51
2,277,2,Apple,Los Angeles,2021-11-29,4,49.27
36,774,9,Strawberry,San Antonio,2025-05-30,2,54.66
94,516,4,Plum,San Jose,2025-12-16,6,39.56
88,88,7,Apple,San Diego,2021-11-12,7,23.64
65,452,9,Blueberry,Philadelphia,2023-04-24,0,31.79
15,58,5,Grape,New York,2025-11-17,6,49.19
97,419,6,Kiwi,Philadelphia,2022-02-03,7,24.52
0,592,6,Watermelon,Chicago,2024-03-03,0,57.41
47,753,10,Raspberry,Dallas,2021-05-17,8,68.32
15,898,3,Blueberry,Dallas,2022-01-06,6,64.54
85,614,3,Watermelon,Dallas,2022-09-27,0,69.19
42,868,3,Banana,San Diego,2021-07-25,3,41.21
19,255,9,Apple,New York,2022-08-25,4,54.7
1,624,5,Apple,New York,2024-10-15,10,33.17
47,98,10,Blueberry,Los Angeles,2023-03-26,2,36.5
92,438,4,Pineapple,San Diego,2025-11-15,6,42.49
4,282,9,Kiwi,Chicago,2023-09-20,4,16.31
40,395,8,Grape,San Antonio,2023-11-10,7,55.83
80,265,10,Watermelon,San Antonio,2023-07-02,2,73.83
98,389,6,Strawberry,San Diego,2025-06-01,5,36.3
0,582,1,Raspberry,Los Angeles,2024-07-22,2,69.65
8,146,8,Raspberry,Chicago,2021-02-17,8,36.2
93,288,1,Watermelon,Philadelphia,2021-12-08,2,64.57
56,662,7,Banana,San Diego,2025-05-09,0,60.3
63,876,9,Plum,Chicago,2024-06-21,2,59.67
61,51,3,Cherry,Philadelphia,2022-06-14,9,51.0
65,757,7,Peach,San Antonio,2021-12-19,1,10.76
6,328,10,Mango,Dallas,2024-08-02,8,32.33
59,811,8,Blueberry,New York,2023-08-09,6,31.39
83,135,6,Peach,San Jose,2023-02-26,6,70.91
13,71,9,Strawberry,Los Angeles,2024-05-28,2,73.63
23,283,4,Peach,Dallas,2023-07-08,3,54.79
27,414,3,Plum,San Jose,2022-12-21,5,11.27
54,242,5,Pineapple,New York,2025-11-12,3,62.96
60,319,7,Mango,Phoenix,2024-06-04,5,74.5
38,631,1,Peach,Chicago,2025-04-03,4,61.49
61,884,1,Plum,San Antonio,2025-05-06,1,61.27
35,362,10,Peach,Houston,2021-05-03,1,65.12
70,169,2,Apple,San Diego,2022-07-17,10,28.61
97,738,4,Plum,San Antonio,2023-08-11,3,58.75
51,53,1,Mango,Phoenix,2025-01-09,1,52.68
4,181,8,Pear,Los Angeles,2024-08-27,3,57.82
88,215,4,Apple,New York,2023-03-12,6,29.38
62,186,4,Pear,San Diego,2024-08-28,1,12.74
27,830,9,Peach,Los Angeles,2023-07-16,3,29.62
28,843,1,Mango,Philadelphia,2022-08-31,7,25.39
74,353,4,Watermelon,San Jose,2023-10-04,5,64.58
45,760,3,Plum,Phoenix,2024-03-24,2,48.35
8,95,7,Grape,Los Angeles,2023-06-24,3,10.93
59,412,1,Raspberry,Dallas,2022-05-19,8,57.36
48,189,7,Kiwi,San Jose,2022-04-14,1,31.51
6,430,9,Peach,Phoenix,2023-06-06,5,34.66
76,168,8,Plum,Los Angeles,2024-04-05,8,68.36
72,502,9,Raspberry,Phoenix,2021-08-19,1,69.74
58,296,8,Watermelon,Houston,2023-07-27,1,25.99
94,241,8,Plum,Los Angeles,2022-10-27,4,15.14
40,642,4,Mango,Philadelphia,2025-10-06,1,20.56
52,146,4,Mango,San Jose,2025-08-03,9,11.62
67,257,5,Kiwi,New York,2025-03-31,2,71.7
53,148,10,Banana,Phoenix,2024-07-02,8,72.92
12,683,7,Banana,Chicago,2024-03-15,4,13.1
16,784,2,Mango,San Jose,2022-10-21,1,72.31
97,951,3,Watermelon,San Jose,2024-03-10,2,27.15
19,174,4,Grape,San Jose,2025-12-04,10,41.26
29,225,2,Orange,Chicago,2021-08-11,2,64.82
9,788,7,Strawberry,Dallas,2025-05-07,2,38.37
59,467,8,Mango,Phoenix,2025-04-23,5,63.28
64,721,7,Cherry,New York,2022-04-05,9,51.64
69,284,8,Cherry,Houston,2024-11-02,10,63.89
40,405,10,Banana,New York,2024-12-02,0,23.3
59,312,10,Watermelon,San Diego,2026-01-07,5,34.7
43,155,7,Orange,Houston,2024-04-13,2,15.16
47,665,2,Kiwi,Chicago,2022-05-15,10,41.15
75,95,7,Kiwi,San Antonio,2025-12-21,10,73.98
2,594,10,Plum,Chicago,2022-04-01,8,22.93
69,160,9,Apple,Dallas,2023-04-12,3,15.2
63,874,10,Apple,San Antonio,2022-09-04,4,50.48
26,104,4,Peach,San Diego,2021-02-23,8,22.7
51,394,1,Mango,San Diego,2025-12-30,8,45.6
24,162,5,Raspberry,San Diego,2024-07-06,10,13.55
52,697,10,Orange,San Diego,2023-06-03,0,64.9
49,875,9,Grape,Chicago,2023-01-08,2,53.82
19,59,1,Plum,Dallas,2021-08-24,8,13.83
91,128,4,Plum,Los Angeles,2025-01-18,6,62.86
14,575,4,Mango,Dallas,2023-08-15,0,25.57
56,658,5,Peach,Philadelphia,2024-04-07,7,43.54
71,578,9,Raspberry,Phoenix,2024-02-24,0,50.5
27,606,4,Raspberry,Phoenix,2023-06-18,5,21.73
33,756,6,Cherry,New York,2024-06-07,4,54.0
9,745,4,Orange,Philadelphia,2025-05-23,8,44.31
5,701,2,Blueberry,Dallas,2021-04-05,8,29.26
58,68,7,Peach,Chicago,2023-06-04,10,45.6
15,775,2,Kiwi,Dallas,2025-05-20,9,48.0
83,601,8,Raspberry,Houston,2024-05-10,3,26.27
48,383,8,Blueberry,San Diego,2023-07-05,10,73.17
89,596,6,Strawberry,New York,2023-12-25,8,53.16
84,842,3,Blueberry,Los Angeles,2022-01-17,5,25.31
6,224,9,Cherry,San Antonio,2024-08-21,4,28.85
13,693,8,Mango,San Diego,2026-01-08,3,46.69
2,617,8,Apple,San Diego,2022-04-29,6,38.8
93,529,4,Strawberry,Dallas,2024-09-06,4,31.56
47,340,10,Pear,Phoenix,2021-06-04,8,66.49
37,459,4,Pear,San Antonio,2022-06-05,8,53.1
47,219,7,Plum,Philadelphia,2022-02-12,7,21.8
55,765,10,Watermelon,Chicago,2021-08-19,8,23.56
85,502,7,Watermelon,Chicago,2025-01-07,6,44.0
88,568,4,Pear,San Antonio,2023-11-06,7,30.21
29,65,6,Grape,Phoenix,2023-10-16,4,64.4
54,487,6,Mango,San Antonio,2022-08-24,4,73.97
75,134,1,Plum,San Antonio,2022-01-09,9,66.56
33,514,10,Strawberry,San Diego,2025-08-31,9,27.85
53,748,5,Grape,Philadelphia,2021-11-28,10,68.91
19,742,2,Pear,Phoenix,2025-03-22,6,60.14
5,864,7,Grape,Philadelphia,2021-09-29,6,70.5
72,54,10,Pineapple,San Diego,2025-04-13,7,44.99
55,694,4,Apple,San Jose,2023-02-11,8,18.9
23,816,7,Blueberry,Phoenix,2024-05-10,0,12.41
18,481,5,Pineapple,San Diego,2025-04-07,2,64.13
76,631,6,Watermelon,San Antonio,2023-11-19,3,19.8
52,581,4,Apple,San Jose,2025-04-04,6,31.83
50,114,7,Banana,Philadelphia,2021-11-13,5,54.9
98,695,1,Plum,New York,2023-02-27,9,70.6
41,756,4,Banana,San Jose,2022-04-20,1,70.91
98,220,6,Watermelon,San Antonio,2024-09-03,0,22.64
95,364,3,Blueberry,Philadelphia,2024-06-14,10,39.37
63,216,2,Peach,Phoenix,2025-08-12,7,69.94
80,476,7,Apple,Chicago,2025-12-22,4,16.41
23,884,4,Peach,San Diego,2024-12-07,7,13.31
1,895,4,Cherry,San Antonio,2024-01-06,3,71.42
58,353,10,Cherry,Dallas,2025-06-22,10,19.57
31,799,4,Pear,San Antonio,2024-06-09,2,12.27
29,95,9,Orange,San Antonio,2021-08-21,1,62.14
71,526,5,Raspberry,Los Angeles,2025-08-28,5,32.62
5,617,7,Orange,San Jose,2022-04-28,4,30.66
65,906,3,Mango,San Antonio,2021-10-06,7,12.51
30,185,8,Pineapple,Dallas,2025-12-06,10,45.65
60,172,7,Kiwi,Chicago,2023-03-14,6,35.46
14,754,7,Pear,Phoenix,2023-12-09,3,69.96
5,750,5,Kiwi,Phoenix,2022-12-24,4,66.9
56,106,9,Plum,Phoenix,2022-01-03,8,58.49
44,64,10,Strawberry,Dallas,2024-02-18,3,22.75
75,338,3,Kiwi,San Jose,2023-12-30,7,38.67
100,889,7,Peach,San Antonio,2024-03-11,6,15.16
68,552,4,Apple,Houston,2021-10-26,4,41.0
9,173,3,Orange,Philadelphia,2021-05-18,5,67.3817303235226
70,466,9,Blueberry,Chicago,2023-02-02,4,24.78
24,664,1,Apple,Philadelphia,2024-03-24,4,58.94
86,893,3,Grape,Phoenix,2024-02-12,1,56.12
75,977,8,Blueberry,Chicago,2025-03-11,6,73.11
60,766,1,Mango,San Antonio,2023-08-01,8,34.1
77,403,7,Plum,Philadelphia,2023-06-02,5,27.23
1,596,3,Pear,Houston,2024-02-08,9,58.24
